"idx","full_path","rel_path","top_dir","parent_rel","file_name","stem","ext","size","mtime_utc","sha256","reason_flags","keep_score"
"14696","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.830.907","VJMsg\单11.6170.3.830.907","VJMsg","VJMsg","单11.6170.3.830.907","单11.6170.3.830",".907","7245","2014-08-12T05:15:16.0000000Z","6D07CF7C3891725617C0D5ED6383ACACDC9472F85819D0F42E707195F7ABC455","","24"
"14697","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.830.935","VJMsg\单11.6170.3.830.935","VJMsg","VJMsg","单11.6170.3.830.935","单11.6170.3.830",".935","7245","2014-08-12T05:16:20.0000000Z","9AC944B4D563F194092168807EED5207B3FA1E2C685555419B88CEEB58BBD6F5","","24"
"14698","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.830.937","VJMsg\单11.6170.3.830.937","VJMsg","VJMsg","单11.6170.3.830.937","单11.6170.3.830",".937","7245","2014-08-12T05:17:24.0000000Z","F604AC3910DF4C6D24463482B9EFC8280A53AA5F20D70D31900A96EB48EB8A97","","24"
"14699","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.830.941","VJMsg\单11.6170.3.830.941","VJMsg","VJMsg","单11.6170.3.830.941","单11.6170.3.830",".941","7245","2014-08-12T05:18:30.0000000Z","32499D4D394D5A0C99B8992E7B57BE0608774CE715A5BB494F75FC62AF5CA485","","24"
"14700","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.830.943","VJMsg\单11.6170.3.830.943","VJMsg","VJMsg","单11.6170.3.830.943","单11.6170.3.830",".943","7245","2014-08-12T05:19:26.0000000Z","ABA726111E95C8AC622CCB2C9076F0F71317BC55FE83D885296DF8939CBAD4F9","","24"
"14701","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.929","VJMsg\单11.6170.3.835.929","VJMsg","VJMsg","单11.6170.3.835.929","单11.6170.3.835",".929","7245","2014-08-12T05:21:38.0000000Z","F8CF7AEB16FA05E43DD79E6C2858B711E9A2678C790F3B6FB447BAA8FED888C4","","24"
"14702","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.933","VJMsg\单11.6170.3.835.933","VJMsg","VJMsg","单11.6170.3.835.933","单11.6170.3.835",".933","7245","2014-08-12T05:22:42.0000000Z","B1E769B2141E18E530D3A5A55C7B49F5EADF373C9AD9AEE11C76D2A7A0F5CF4B","","24"
"14703","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.943","VJMsg\单11.6170.3.835.943","VJMsg","VJMsg","单11.6170.3.835.943","单11.6170.3.835",".943","7245","2014-08-12T05:23:18.0000000Z","C85D447EF3103169BDA39BFA6DC380BD0ED35FD90BE8B6A41D31B7749C82A178","","24"
"14704","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.948","VJMsg\单11.6170.3.835.948","VJMsg","VJMsg","单11.6170.3.835.948","单11.6170.3.835",".948","7245","2014-08-12T05:23:54.0000000Z","1EBDFD83F53D6EC36966325D7ED6020A79CB75FE524C6F1F5D030F8492656C71","","24"
"14705","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.951","VJMsg\单11.6170.3.835.951","VJMsg","VJMsg","单11.6170.3.835.951","单11.6170.3.835",".951","7245","2014-08-12T05:24:46.0000000Z","73FC5A6E076706CA4C2477E7E5141B851C6C9B62886878787700354EAF5394AF","","24"
"14706","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.955","VJMsg\单11.6170.3.835.955","VJMsg","VJMsg","单11.6170.3.835.955","单11.6170.3.835",".955","7245","2014-08-12T05:25:38.0000000Z","710A3A7768A2E4C1875587DF3DBDAA995ED800F8F955DE0ED42F5B30DFC5CF77","","24"
"14707","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.957","VJMsg\单11.6170.3.835.957","VJMsg","VJMsg","单11.6170.3.835.957","单11.6170.3.835",".957","7245","2014-08-12T05:26:08.0000000Z","963780EE90713908D3781EC93814506BE55294D4C37F276C1B169D7C49665182","","24"
"14708","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.964","VJMsg\单11.6170.3.835.964","VJMsg","VJMsg","单11.6170.3.835.964","单11.6170.3.835",".964","7245","2014-08-12T05:26:46.0000000Z","8C97CCD1E970640BB5A1377C78620E228E108D37E043DDB756DC3EDBFC1CE394","","24"
"14709","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.835.977","VJMsg\单11.6170.3.835.977","VJMsg","VJMsg","单11.6170.3.835.977","单11.6170.3.835",".977","7245","2014-08-12T05:27:28.0000000Z","6CDD01E5EEED198607D2A01C1B828EE1ACD013F157A9FA8443074E0178F7D00D","","24"
"14710","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.840.913","VJMsg\单11.6170.3.840.913","VJMsg","VJMsg","单11.6170.3.840.913","单11.6170.3.840",".913","7245","2014-08-12T05:31:20.0000000Z","AAB3C5EBA112E41598DC04B8D5D561AA90E606A828DBF5DEAA7EFC1CA4654E74","","24"
"14711","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.840.919","VJMsg\单11.6170.3.840.919","VJMsg","VJMsg","单11.6170.3.840.919","单11.6170.3.840",".919","7245","2014-08-12T05:32:08.0000000Z","0FA788DCE2CB30AB580ABF4DACF294035087D564DB85FEE6FA00740BBF6E294E","","24"
"14712","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.840.921","VJMsg\单11.6170.3.840.921","VJMsg","VJMsg","单11.6170.3.840.921","单11.6170.3.840",".921","7245","2014-08-12T05:32:40.0000000Z","1AA90891FC929CCA6A53D983B03A4FCB72DF4AFC6D56D407B98FB91B78730085","","24"
"14713","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.880.931","VJMsg\单11.6170.3.880.931","VJMsg","VJMsg","单11.6170.3.880.931","单11.6170.3.880",".931","7245","2014-08-12T05:34:28.0000000Z","7C107BDC32464EF2F27190129F43E358F21BA25640A45630919D9B017DBB102D","","24"
"14714","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.890.000","VJMsg\单11.6170.3.890.000","VJMsg","VJMsg","单11.6170.3.890.000","单11.6170.3.890",".000","7245","2014-08-12T05:40:48.0000000Z","5DA6F389B071ED692DD59481DD9BE44F460AF3B6DD196F61449A10E69D6F206C","","24"
"14715","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.890.901","VJMsg\单11.6170.3.890.901","VJMsg","VJMsg","单11.6170.3.890.901","单11.6170.3.890",".901","7245","2016-09-14T08:13:34.0000000Z","EC93493CFF7E0509AD24F788A6C3409E0146E19A13A4D3C980568A958B4A6C2D","","24"
"14716","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.975.000","VJMsg\单11.6170.3.975.000","VJMsg","VJMsg","单11.6170.3.975.000","单11.6170.3.975",".000","7245","2014-08-12T05:43:50.0000000Z","0DF0B2ACE5FD49D90421B3A0A377B4FA4E8E31D877D3DA3395F2B138BCE6D22E","","24"
"14717","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6170.3.975.901","VJMsg\单11.6170.3.975.901","VJMsg","VJMsg","单11.6170.3.975.901","单11.6170.3.975",".901","7245","2014-08-12T05:44:32.0000000Z","C9B5DEBE81D19A1E2861FB5807169FEB68ADE6163728EE71FB40C7C7040D5650","","24"
"14718","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.910.901","VJMsg\单11.6200.3.910.901","VJMsg","VJMsg","单11.6200.3.910.901","单11.6200.3.910",".901","7245","2014-08-12T05:57:24.0000000Z","C8FA45FAF898F102D95D5D35D6DCB614BB53B45156A0A615B06012CFF070A2A9","","24"
"14719","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.910.903","VJMsg\单11.6200.3.910.903","VJMsg","VJMsg","单11.6200.3.910.903","单11.6200.3.910",".903","7245","2014-08-12T05:57:58.0000000Z","8D3AF4979A1FA740C23837EDD8518817AD51E2F58D81A1C83DFACDF1AA7E02BE","","24"
"14720","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.910.907","VJMsg\单11.6200.3.910.907","VJMsg","VJMsg","单11.6200.3.910.907","单11.6200.3.910",".907","7245","2014-08-12T05:58:18.0000000Z","C87BF63C001F030497711269DEBE836BE75495FE685D5DBB892E223C18911AD6","","24"
"14721","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.910.911","VJMsg\单11.6200.3.910.911","VJMsg","VJMsg","单11.6200.3.910.911","单11.6200.3.910",".911","7245","2014-08-12T05:58:50.0000000Z","F958A0C2CDD84B4FBDA47672BF1C980D7E623E61B77912BF9A6481274E99A4FF","","24"
"14722","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.910.917","VJMsg\单11.6200.3.910.917","VJMsg","VJMsg","单11.6200.3.910.917","单11.6200.3.910",".917","7245","2016-09-27T00:53:58.0000000Z","22C74A8A4A177449FB99026BCF808D53F658266E3DFE283EC952098C21DEC457","","24"
"14723","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.915.903","VJMsg\单11.6200.3.915.903","VJMsg","VJMsg","单11.6200.3.915.903","单11.6200.3.915",".903","7245","2014-08-12T06:06:40.0000000Z","4BB7D00579CD9A45D122735740FBADF7B6D9BD09382C156D06AFBD516EFB29AD","","24"
"14724","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.915.911","VJMsg\单11.6200.3.915.911","VJMsg","VJMsg","单11.6200.3.915.911","单11.6200.3.915",".911","7245","2014-08-12T06:07:30.0000000Z","342A58F6E869C91A0325A63794F920FB1E24D65914342AF1721F24ECBEEBE8AB","","24"
"14725","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.915.915","VJMsg\单11.6200.3.915.915","VJMsg","VJMsg","单11.6200.3.915.915","单11.6200.3.915",".915","7245","2014-08-12T06:08:12.0000000Z","8FB66E5097FC0238649FBDB3E31E8C25689E8559A8B4F12ED5006217442BE0A1","","24"
"14726","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.915.917","VJMsg\单11.6200.3.915.917","VJMsg","VJMsg","单11.6200.3.915.917","单11.6200.3.915",".917","7245","2014-08-12T06:08:44.0000000Z","4C193DBAB1427592BC0C99BD6B6FEF49D31160CCC96CBFE5B50607C000DD2D84","","24"
"14727","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.920.901","VJMsg\单11.6200.3.920.901","VJMsg","VJMsg","单11.6200.3.920.901","单11.6200.3.920",".901","7245","2014-08-12T06:10:06.0000000Z","37B46F0BED84DB711D2C58A86FC309B1A597E59C40FDE01FA27540FD75DD4484","","24"
"14728","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.920.903","VJMsg\单11.6200.3.920.903","VJMsg","VJMsg","单11.6200.3.920.903","单11.6200.3.920",".903","7245","2014-08-12T06:10:34.0000000Z","4C8102F059B705C0FBE91CD04D818E34D5ED4B623FBCF6003638340B06659F27","","24"
"14729","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.930.901","VJMsg\单11.6200.3.930.901","VJMsg","VJMsg","单11.6200.3.930.901","单11.6200.3.930",".901","7245","2014-08-12T06:12:36.0000000Z","D18D3AD27EA85FBB5C681F149FA4211CF924D7D51FEC314AFB6B016B41271DE3","","24"
"14730","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.3.930.903","VJMsg\单11.6200.3.930.903","VJMsg","VJMsg","单11.6200.3.930.903","单11.6200.3.930",".903","7245","2014-08-12T06:13:04.0000000Z","767A0A43B7093530092FD195B49B9B278028AE97DCDC42307668F14453E8741B","","24"
"14731","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.5.800.901","VJMsg\单11.6200.5.800.901","VJMsg","VJMsg","单11.6200.5.800.901","单11.6200.5.800",".901","7245","2014-08-12T05:50:16.0000000Z","D9E0A219F4E814E63BBEE4648F3B6E305DF50FC3D9E2DC15A1BA665FE1C50909","","24"
"14732","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.5.800.903","VJMsg\单11.6200.5.800.903","VJMsg","VJMsg","单11.6200.5.800.903","单11.6200.5.800",".903","7245","2014-08-12T05:50:48.0000000Z","29C842567BE8E89A36E530A0E816FE3DD16DAED2ED7AD4BF1602F35434A107A2","","24"
"14733","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.5.800.905","VJMsg\单11.6200.5.800.905","VJMsg","VJMsg","单11.6200.5.800.905","单11.6200.5.800",".905","7245","2014-08-12T05:51:42.0000000Z","A2C04293D402AA13E59A1C6F60F66525657294FA2145F67129D53EFF50E04885","","24"
"14734","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6200.5.800.907","VJMsg\单11.6200.5.800.907","VJMsg","VJMsg","单11.6200.5.800.907","单11.6200.5.800",".907","7245","2015-04-22T00:50:18.0000000Z","96661DD47EC78224237CBFFBEAEAB9974E6A2D505A1C880CFB99EBC1F35E0333","","24"
"14735","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.000.023","VJMsg\单11.6201.3.000.023","VJMsg","VJMsg","单11.6201.3.000.023","单11.6201.3.000",".023","7245","2017-08-11T06:18:14.0000000Z","F10A935B4B17C7D18E90014CAB8D43345DE1971A2CADBD7F261575421CBF4E31","","24"
"14736","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.000.025","VJMsg\单11.6201.3.000.025","VJMsg","VJMsg","单11.6201.3.000.025","单11.6201.3.000",".025","7245","2016-09-27T01:37:34.0000000Z","AEC0704D8996161851923DBE17CA5D17F7908B99185B1A82C9FE4C8776C43DEB","","24"
"14737","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.800.901","VJMsg\单11.6201.3.800.901","VJMsg","VJMsg","单11.6201.3.800.901","单11.6201.3.800",".901","7245","2014-08-12T06:15:06.0000000Z","08AA40472FF9DD18FA18B3305FDFCC25A091930B770A5F4853DF694D8F76F3BF","","24"
"14738","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.800.915","VJMsg\单11.6201.3.800.915","VJMsg","VJMsg","单11.6201.3.800.915","单11.6201.3.800",".915","7245","2014-08-12T06:15:48.0000000Z","789B48FA7F58CB820A192CF8C2EE96C481DE352A4C536E4CB24E4E00BBF1B805","","24"
"14739","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.800.917","VJMsg\单11.6201.3.800.917","VJMsg","VJMsg","单11.6201.3.800.917","单11.6201.3.800",".917","7245","2015-04-22T00:47:38.0000000Z","A4E78427FC5AA477CDFBA84916569A6C165CB1BB46A0CF366596EDB1A10F2A55","","24"
"14740","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.810.925","VJMsg\单11.6201.3.810.925","VJMsg","VJMsg","单11.6201.3.810.925","单11.6201.3.810",".925","7245","2014-08-12T06:18:26.0000000Z","AEE3A3995D4F03694F402FCFB2ED97F3BEE2A2FD5A4D2119937531A12D1F15D2","","24"
"14741","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.810.927","VJMsg\单11.6201.3.810.927","VJMsg","VJMsg","单11.6201.3.810.927","单11.6201.3.810",".927","7245","2014-08-12T06:19:04.0000000Z","B7E0267999B2AF38C02973DC62CCBECD0789678ED4149C1651FE79E22906CB8C","","24"
"14742","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.820.913","VJMsg\单11.6201.3.820.913","VJMsg","VJMsg","单11.6201.3.820.913","单11.6201.3.820",".913","7245","2014-08-12T06:20:52.0000000Z","F7CE1B4FB01F5D2B7489E4F16E8FA58F704075CDEC4F1BC7C587E747C9D55CC2","","24"
"14743","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.820.915","VJMsg\单11.6201.3.820.915","VJMsg","VJMsg","单11.6201.3.820.915","单11.6201.3.820",".915","9045","2018-05-02T02:28:00.0000000Z","3DA742C2F75DCE987E823CBADEC14077ADDC1B5082487FAF937E120267CFE809","","24"
"14744","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.820.917","VJMsg\单11.6201.3.820.917","VJMsg","VJMsg","单11.6201.3.820.917","单11.6201.3.820",".917","9045","2018-05-02T02:27:30.0000000Z","81E68C16EE59EAF0FA796F15503831D7771DB63D912A79E910C7A3CE4F39817A","","24"
"14745","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.825.907","VJMsg\单11.6201.3.825.907","VJMsg","VJMsg","单11.6201.3.825.907","单11.6201.3.825",".907","7245","2014-08-12T06:23:20.0000000Z","09E3A1AADB9B9584327A40EF557073ED08383D9C9EA807107424B375D67CBB5F","","24"
"14746","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.825.909","VJMsg\单11.6201.3.825.909","VJMsg","VJMsg","单11.6201.3.825.909","单11.6201.3.825",".909","7245","2014-08-12T06:24:12.0000000Z","238A587E69053AA0085D5E3E14355866E46B038F832E2293CC58A59E07B0228C","","24"
"14747","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6201.3.825.911","VJMsg\单11.6201.3.825.911","VJMsg","VJMsg","单11.6201.3.825.911","单11.6201.3.825",".911","7245","2014-08-12T06:24:44.0000000Z","8637665E8CF82BF2A23EC6892C9B6C4AB7201CE3228673759EB2AD7FD95A20A3","","24"
"14748","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.009","VJMsg\单11.6600.3.001.009","VJMsg","VJMsg","单11.6600.3.001.009","单11.6600.3.001",".009","7245","2014-08-12T06:28:24.0000000Z","2C46FE1C550AA038796D28D1064D1D10198638C4C78B310764F28BB8600145D9","","24"
"14749","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.011","VJMsg\单11.6600.3.001.011","VJMsg","VJMsg","单11.6600.3.001.011","单11.6600.3.001",".011","7245","2014-08-12T06:29:08.0000000Z","97E3AA33E7CEC95CE3F8071A6BA4D9C286C9E8FF59662C030D366E3336BFA673","","24"
"14750","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.021","VJMsg\单11.6600.3.001.021","VJMsg","VJMsg","单11.6600.3.001.021","单11.6600.3.001",".021","7245","2014-08-12T06:29:30.0000000Z","CACE79D9D89800B1E97A43089DB947A7B12F8619448EB42D3951FFF12047B01E","","24"
"14751","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.023","VJMsg\单11.6600.3.001.023","VJMsg","VJMsg","单11.6600.3.001.023","单11.6600.3.001",".023","7245","2014-08-12T06:29:58.0000000Z","5195C0D67D01D9F4B8C0B2090549105507C444250E78EC5B1AD78F6358604AEA","","24"
"14752","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.031","VJMsg\单11.6600.3.001.031","VJMsg","VJMsg","单11.6600.3.001.031","单11.6600.3.001",".031","7245","2014-08-12T06:30:30.0000000Z","6EB3BA75F3BC5745A1E7B819147037797A303AB62B7992E624EBA01CB6512C03","","24"
"14753","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.037","VJMsg\单11.6600.3.001.037","VJMsg","VJMsg","单11.6600.3.001.037","单11.6600.3.001",".037","7245","2014-08-12T06:31:04.0000000Z","A9D3DE18355F37A4D1947B7E28CC0CC4DC4D2AB2D3CE2966783201B976F8A7A4","","24"
"14754","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.039","VJMsg\单11.6600.3.001.039","VJMsg","VJMsg","单11.6600.3.001.039","单11.6600.3.001",".039","7245","2014-08-12T06:31:28.0000000Z","D36E622E031BEBE9FE54C48E5B32D535E675233BB6F57D1B378E22905E943E12","","24"
"14755","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.041","VJMsg\单11.6600.3.001.041","VJMsg","VJMsg","单11.6600.3.001.041","单11.6600.3.001",".041","7245","2014-08-12T06:31:58.0000000Z","49A282EA8F08A9DFEFA0FADC879565863561EC818D21743D9C0AED6238E697E6","","24"
"14756","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.043","VJMsg\单11.6600.3.001.043","VJMsg","VJMsg","单11.6600.3.001.043","单11.6600.3.001",".043","7245","2014-08-12T06:32:18.0000000Z","1505ED6B68C72B4FF970A30F0CD555166F1C47FE78829F6D21465AC8D271C044","","24"
"14757","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.001.067","VJMsg\单11.6600.3.001.067","VJMsg","VJMsg","单11.6600.3.001.067","单11.6600.3.001",".067","7245","2014-08-12T06:32:48.0000000Z","555C03DE3AFD79D925E169DC499597285D0B1858613FEDEA5F0327A5236102FC","","24"
"14758","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.070.905","VJMsg\单11.6600.3.070.905","VJMsg","VJMsg","单11.6600.3.070.905","单11.6600.3.070",".905","7245","2014-08-12T06:34:10.0000000Z","B9F5058C628E24F80D9D143423FDFE24A04C42A475E3BAD8638E3F98A7647443","","24"
"14759","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.070.907","VJMsg\单11.6600.3.070.907","VJMsg","VJMsg","单11.6600.3.070.907","单11.6600.3.070",".907","7245","2014-08-12T06:34:42.0000000Z","D72970E714C4D2D7CA9C77C2780FE4A1D6830DA97346DAC56522FDEC4CB284FB","","24"
"14760","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.085.904","VJMsg\单11.6600.3.085.904","VJMsg","VJMsg","单11.6600.3.085.904","单11.6600.3.085",".904","7245","2014-08-12T06:44:52.0000000Z","F8E2DD899D6C400234FFD8EA6B6C65054D0D5288B3636CC7574625F848DD19D8","","24"
"14761","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.085.905","VJMsg\单11.6600.3.085.905","VJMsg","VJMsg","单11.6600.3.085.905","单11.6600.3.085",".905","7245","2014-08-12T06:45:18.0000000Z","B84999B11F24B9ED20517DB843CD35BF704AB6B4CDE571AD49F0F7C991AD5CF7","","24"
"14762","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.085.907","VJMsg\单11.6600.3.085.907","VJMsg","VJMsg","单11.6600.3.085.907","单11.6600.3.085",".907","7245","2014-08-12T06:47:12.0000000Z","61C1212F445AB5448CFC7C6C4C3C593CE8F6F06AB0168E8786242716DDE3926C","","24"
"14763","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.085.911","VJMsg\单11.6600.3.085.911","VJMsg","VJMsg","单11.6600.3.085.911","单11.6600.3.085",".911","7245","2014-08-12T07:00:20.0000000Z","2EFCD37AEA2FBA15644E740F510C441DFA620016B1D57EE5D7CE4433EACB555C","","24"
"14764","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.095.000","VJMsg\单11.6600.3.095.000","VJMsg","VJMsg","单11.6600.3.095.000","单11.6600.3.095",".000","7245","2014-08-12T06:52:42.0000000Z","3382D1A0F4AAEE760292624CE61980B7765689FA70334236DE151B1B28342FD2","","24"
"14765","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.940.902","VJMsg\单11.6600.3.940.902","VJMsg","VJMsg","单11.6600.3.940.902","单11.6600.3.940",".902","7245","2014-08-12T06:59:58.0000000Z","5D3F518466C5190E27FF71FFB080262FD9EBEB60D14E3BFBFE125D43F30A6C99","","24"
"14766","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.940.911","VJMsg\单11.6600.3.940.911","VJMsg","VJMsg","单11.6600.3.940.911","单11.6600.3.940",".911","7245","2014-08-12T07:00:50.0000000Z","2EFCD37AEA2FBA15644E740F510C441DFA620016B1D57EE5D7CE4433EACB555C","","24"
"14767","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\单11.6600.3.945.903","VJMsg\单11.6600.3.945.903","VJMsg","VJMsg","单11.6600.3.945.903","单11.6600.3.945",".903","7245","2014-08-12T07:01:50.0000000Z","59E807F3AFF885EA2A3B614BBE421DDD9E8A6CD1A8E5BE9C37BCED1D1078238C","","24"
